"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"the final result makes for [[adequate]] entertainment i [[suppose]] but anyone who has seen chicago on stage will leave the theater feeling they ve watched nothing but a pale [[imitation]] of the real [[deal]]","the final result makes for [[suitably]] entertainment i [[devine]] but anyone who has seen chicago on stage will leave the theater feeling they ve watched nothing but a pale [[fancy]] of the real [[resolve]]",0.08840513229370117,0.5895819067955017,0,1,0,173,"Successful"
"laughably irredeemably [[awful]]","laughably irredeemably [[scary]]",0.04140019416809082,0.09655165672302246,0,0,0,25,"Failed"
"one of those films that [[started]] with a great premise and then just [[fell]] apart","one of those films that [[initiate]] with a great premise and then just [[lowered]] apart",0.09504663944244385,0.5245916843414307,0,1,0,99,"Successful"
"despite the opulent lushness of every scene the characters never seem to [[match]] the power of their surroundings","despite the opulent lushness of every scene the characters never seem to [[coincide]] the power of their surroundings",0.05680739879608154,0.569579005241394,0,1,0,43,"Successful"
"mostly the film is just [[hectic]] and homiletic two [[parts]] exhausting men in black mayhem to one part family values","mostly the film is just [[eventful]] and homiletic two [[things]] exhausting men in black mayhem to one part family values",0.03145378828048706,0.5677938461303711,0,1,0,89,"Successful"
"if you re not a prepubescent girl you ll be [[laughing]] at britney spears movie starring debut whenever it does nt have you impatiently squinting at your watch","if you re not a prepubescent girl you ll be [[fun]] at britney spears movie starring debut whenever it does nt have you impatiently squinting at your watch",0.1071099042892456,0.5659995079040527,0,1,0,59,"Successful"
"watching it is [[rather]] like an overlong visit from a large group of your [[relatives]] as your relatives swap one mundane story after another you begin to [[wonder]] if they are ever going to depart","watching it is [[adequately]] like an overlong visit from a large group of your [[family]] as your relatives swap one mundane story after another you begin to [[miraculous]] if they are ever going to depart",0.11322057247161865,0.5210542678833008,0,1,0,90,"Successful"
"like those to rome all roads in the banger sisters inevitably lead to a [[joke]] about hawn s breasts which constantly [[threaten]] to upstage the [[woman]] [[sporting]] them","like those to rome all roads in the banger sisters inevitably lead to a [[chuckle]] about hawn s breasts which constantly [[menaces]] to upstage the [[feminine]] [[sportsmen]] them",0.0730966329574585,0.5158284902572632,0,1,0,167,"Successful"
"[[earnest]] and heartfelt but undernourished and plodding","[[painstaking]] and heartfelt but undernourished and plodding",0.40432673692703247,0.7052817344665527,0,1,0,28,"Successful"
"some fine acting but [[ultimately]] a movie with no [[reason]] for being","some fine acting but [[potentially]] a movie with no [[arguments]] for being",0.05426245927810669,0.8858762979507446,0,1,0,64,"Successful"
"dawdles and drags when it should pop it does [[nt]] even [[have]] the virtue of enough [[mindless]] violence to break up the tedium of all its generational [[bonding]]","dawdles and drags when it should pop it does [[nu]] even [[enjoys]] the virtue of enough [[farcical]] violence to break up the tedium of all its generational [[liaise]]",0.05196702480316162,0.5668641328811646,0,1,0,114,"Successful"
"has its moments but it s pretty [[far]] from a treasure","has its moments but it s pretty [[exceptionally]] from a treasure",0.1030685305595398,0.9704104065895081,0,1,0,42,"Successful"
"a generic [[bloodbath]] that [[often]] [[becomes]] laughably [[unbearable]] when it is nt merely [[offensive]]","a generic [[carnage]] that [[sometimes]] [[was]] laughably [[baseless]] when it is nt merely [[heinous]]",0.04336303472518921,0.2805846929550171,0,0,0,185,"Failed"
"any chekhov is better than no chekhov but it would be a shame if this was your introduction to one of the greatest plays of the last 100 years","any chekhov is better than no chekhov but it would be a shame if this was your introduction to one of the greatest plays of the last 100 years",0.7742999792098999,0.7742999792098999,1,1,0,1,"Skipped"
"[[equal]] parts bodice ripper and [[plodding]] costume drama","[[equitable]] parts bodice ripper and [[swaggering]] costume drama",0.023110806941986084,0.7219103574752808,0,1,0,52,"Successful"
"so aggressively cheery that pollyana would [[reach]] for a barf bag","so aggressively cheery that pollyana would [[accomplishment]] for a barf bag",0.3740605115890503,0.9266586303710938,0,1,0,58,"Successful"
"nothing more than a stifling [[morality]] [[tale]] dressed up in [[peekaboo]] [[clothing]]","nothing more than a stifling [[respectability]] [[historic]] dressed up in [[ahoy]] [[linen]]",0.027241170406341553,0.17381274700164795,0,0,0,182,"Failed"
"even with a green mohawk and a sheet of fire red flame tattoos covering his shoulder however [[kilmer]] seems to be posing rather than acting and that [[leaves]] a [[hole]] in the [[center]] of the salton [[sea]]","even with a green mohawk and a sheet of fire red flame tattoos covering his shoulder however [[walken]] seems to be posing rather than acting and that [[refill]] a [[stockade]] in the [[heart]] of the salton [[maritime]]",0.06051898002624512,0.5335390567779541,0,1,0,124,"Successful"
"george hire a real director and good writers for the next installment please","george hire a real director and good writers for the next installment please",0.6692248582839966,0.6692248582839966,1,1,0,1,"Skipped"
"what s missing in murder by numbers is any real psychological grounding for the teens deviant behaviour being latently gay and liking to read are [[hardly]] enough","what s missing in murder by numbers is any real psychological grounding for the teens deviant behaviour being latently gay and liking to read are [[miraculously]] enough",0.02969914674758911,0.749200701713562,0,1,0,39,"Successful"
"a crisply [[made]] movie that is no more than mildly amusing","a crisply [[gave]] movie that is no more than mildly amusing",0.25264352560043335,0.9211477041244507,0,1,0,38,"Successful"
"what s needed so badly but what is virtually absent here is either a saving [[dark]] [[humor]] or the feel of poetic [[tragedy]]","what s needed so badly but what is virtually absent here is either a saving [[somber]] [[laugh]] or the feel of poetic [[teatro]]",0.13379806280136108,0.5387486219406128,0,1,0,101,"Successful"
"novak contemplates a heartland so overwhelmed by its lack of purpose that it seeks excitement in manufactured high drama","novak contemplates a heartland so overwhelmed by its lack of purpose that it seeks excitement in manufactured high drama",0.5578343868255615,0.5578343868255615,1,1,0,1,"Skipped"
"the [[problem]] is not that it s all derivative because plenty of funny movies recycle old tropes the [[problem]] is that van wilder does [[little]] that is actually funny with the material","the [[issue]] is not that it s all derivative because plenty of funny movies recycle old tropes the [[challenging]] is that van wilder does [[humble]] that is actually funny with the material",0.04190254211425781,0.6849930286407471,0,1,0,127,"Successful"
"the things this movie tries to get the audience to buy just wo nt fly with most intelligent [[viewers]]","the things this movie tries to get the audience to buy just wo nt fly with most intelligent [[readership]]",0.07750576734542847,0.719002366065979,0,1,0,37,"Successful"
"i ll [[go]] out on a limb it is [[nt]] [[quite]] one of the [[worst]] [[movies]] of the year it s just [[merely]] very bad","i ll [[went]] out on a limb it is [[csl]] [[exceedingly]] one of the [[finest]] [[filmmakers]] of the year it s just [[only]] very bad",0.03450983762741089,0.7565330862998962,0,1,0,107,"Successful"
"it s [[clotted]] with heavy [[handed]] [[symbolism]] dime store [[psychology]] and [[endless]] scenic shots that make 105 minutes seem twice as long","it s [[curds]] with heavy [[surrendered]] [[symbolise]] dime store [[soul]] and [[immeasurable]] scenic shots that make 105 minutes seem twice as long",0.01837456226348877,0.9093276262283325,0,1,0,116,"Successful"
"the narrator and the other characters try to convince us that acting transfigures esther but she s never seen speaking on [[stage]] one feels [[cheated]] and esther seems to remain an unchanged [[dullard]]","the narrator and the other characters try to convince us that acting transfigures esther but she s never seen speaking on [[times]] one feels [[fooled]] and esther seems to remain an unchanged [[ignoramus]]",0.04832315444946289,0.5309563279151917,0,1,0,105,"Successful"
"manages to show life in all of its banality when the intention is quite the opposite","manages to show life in all of its banality when the intention is quite the opposite",0.891592800617218,0.891592800617218,1,1,0,1,"Skipped"
"the movie turns out to be assayas homage to the gallic tradition of quality in all its fusty squareness","the movie turns out to be assayas homage to the gallic tradition of quality in all its fusty squareness",0.9356822371482849,0.9356822371482849,1,1,0,1,"Skipped"
"the thriller side of this [[movie]] is [[falling]] [[flat]] as the stalker does nt [[do]] [[much]] stalking and no [[cop]] or lawyer [[grasps]] the concept of [[actually]] [[investigating]] the [[case]]","the thriller side of this [[filmmakers]] is [[decreased]] [[parabolic]] as the stalker does nt [[fait]] [[severely]] stalking and no [[feds]] or lawyer [[outstretched]] the concept of [[mainly]] [[enquiry]] the [[occasion]]",0.03874117136001587,0.5238676071166992,0,1,0,291,"Successful"
"unbearably [[lame]]","unbearably [[decadent]]",0.025518476963043213,0.9395465850830078,0,1,0,29,"Successful"
"it reduces the complexities to bromides and slogans and it gets so preachy keen and so tub thumpingly loud it makes you feel like a chump just for sitting through it","it reduces the complexities to bromides and slogans and it gets so preachy keen and so tub thumpingly loud it makes you feel like a chump just for sitting through it",0.8152971863746643,0.8152971863746643,1,1,0,1,"Skipped"
